,h_1,W_1,L1_final,H1_final,L2_final,M1_final,cure_at_1500,M2_final,H2_final
94,1.128787878787879,0.16624999999999998,5693.349872320186,0.9997181448104596,5693.349872320186,12199.482883653369,1.0,12199.482883653369,0.9997181448104596
96,1.128787878787879,0.16799999999999998,5677.557931462678,0.9996170136112584,5677.557931462678,12164.924257944751,1.0,12164.924257944751,0.9996170136112584
97,1.128787878787879,0.16974999999999998,5662.720199940095,0.9998337522421424,5662.720199940095,12133.597258715565,1.0,12133.597258715565,0.9998337522421424
99,1.128787878787879,0.1715,5647.341756741349,0.9998063882905768,5647.341756741349,12100.12093031128,1.0,12100.12093031128,0.9998063882905768
98,1.128787878787879,0.17325,5631.739408968955,0.9996541009793012,5631.739408968955,12065.64291983108,1.0,12065.64291983108,0.9996541009793012
7,1.15,0.0,41930.537855378265,4597.383249822259,41930.537855378265,270496.64934279746,1.0,270496.64934279746,4597.383249822259
4,1.15,0.0017499999999999998,41812.23945250116,4536.1934510124265,41812.23945250116,269776.4684748248,1.0,269776.4684748248,4536.1934510124265
11,1.15,0.0035,41693.91188627973,4475.001002132846,41693.91188627973,269050.58089301834,1.0,269050.58089301834,4475.001002132846
5,1.15,0.00525,41575.513726180514,4413.805755936908,41575.513726180514,268318.7885339546,1.0,268318.7885339546,4413.805755936908
10,1.15,0.006999999999999999,41457.00334511795,4352.6075508638405,41457.00334511795,267580.8856147697,1.0,267580.8856147697,4352.6075508638405
3,1.15,0.008749999999999999,41338.33882734652,4291.406208634543,41338.33882734652,266836.6581604892,1.0,266836.6581604892,4291.406208634543
9,1.15,0.0105,41219.4778739901,4230.201531340772,41219.4778739901,266085.88349272736,1.0,266085.88349272736,4230.201531340772
1,1.15,0.01225,41100.37770550505,4168.9932979142495,41100.37770550505,265328.32967520854,1.0,265328.32967520854,4168.9932979142495
6,1.15,0.014,40980.99496030077,4107.7812598367855,40980.99496030077,264563.7549108189,1.0,264563.7549108189,4107.7812598367855
0,1.15,0.01575,40861.285588648665,4046.565135922157,40861.285588648665,263791.9068840223,1.0,263791.9068840223,4046.565135922157
8,1.15,0.017499999999999998,40741.20474089476,3985.3446059620837,40741.20474089476,263012.5220413904,1.0,263012.5220413904,3985.3446059620837
2,1.15,0.01925,40620.7066488503,3924.1193029838264,40620.7066488503,262225.3248017319,1.0,262225.3248017319,3924.1193029838264
15,1.15,0.021,40499.74449905712,3862.88880381067,40499.74449905712,261430.02668572214,1.0,261430.02668572214,3862.88880381067
12,1.15,0.02275,40378.270296410265,3801.6526175500067,40378.270296410265,260626.32535304927,1.0,260626.32535304927,3801.6526175500067
16,1.15,0.0245,40256.23471635405,3740.410171552209,40256.23471635405,259813.90353278452,1.0,259813.90353278452,3740.410171552209
13,1.15,0.02625,40133.58694354205,3679.160794285725,40133.58694354205,258992.4278298575,1.0,258992.4278298575,3679.160794285725
17,1.15,0.028,40010.274494450736,3617.90369445585,40010.274494450736,258161.54738708324,1.0,258161.54738708324,3617.90369445585
14,1.15,0.02975,39886.24302094466,3556.6379355532704,39886.24302094466,257320.89237796844,1.0,257320.89237796844,3556.6379355532704
18,1.15,0.0315,39761.43609118708,3495.362404848693,39761.43609118708,256470.07230036237,1.0,256470.07230036237,3495.362404848693
20,1.15,0.033249999999999995,39635.79494354646,3434.075775648019,39635.79494354646,255608.6740346847,1.0,255608.6740346847,3434.075775648019
19,1.15,0.035,39509.258208235566,3372.776461381484,39509.258208235566,254736.2596226864,1.0,254736.2596226864,3372.776461381484
21,1.15,0.03675,39381.7615902977,3311.4625598152,39381.7615902977,253852.36371314808,1.0,253852.36371314808,3311.4625598152
22,1.15,0.038499999999999986,39253.237506173136,3250.131785337373,39253.237506173136,252956.4906091925,1.0,252956.4906091925,3250.131785337373
23,1.15,0.04025,39123.61466437957,3188.7813868765647,39123.61466437957,252048.1108374614,1.0,252048.1108374614,3188.7813868765647
24,1.15,0.042,38992.81757875358,3127.4080485494032,38992.81757875358,251126.6571416988,1.0,251126.6571416988,3127.4080485494032
25,1.15,0.04375,38860.766000135176,3066.0077696024555,38860.766000135176,250191.51978152452,1.0,250191.51978152452,3066.0077696024555
26,1.15,0.0455,38727.374249226326,3004.5757196023983,38727.374249226326,249242.04099048246,1.0,249242.04099048246,3004.5757196023983
27,1.15,0.047249999999999986,38592.550429491,2943.106064135071,38592.550429491,248277.50841470464,1.0,248277.50841470464,2943.106064135071
28,1.15,0.049,38456.19549423188,2881.5917555004066,38456.19549423188,247297.1473134525,1.0,247297.1473134525,2881.5917555004066
29,1.15,0.05075,38318.202136188855,2820.0242820402605,38318.202136188855,246300.1112537946,1.0,246300.1112537946,2820.0242820402605
30,1.15,0.052499999999999984,38178.453460940174,2758.3933688284856,38178.453460940174,245285.4709719129,1.0,245285.4709719129,2758.3933688284856
31,1.15,0.054249999999999986,38036.82139679058,2696.6866215194877,38036.82139679058,244252.2010008571,1.0,244252.2010008571,2696.6866215194877
33,1.15,0.056,37893.16478340307,2634.8891042471964,37893.16478340307,243199.1635764821,1.0,243199.1635764821,2634.8891042471964
32,1.15,0.05775,37747.32706883889,2572.9828416812493,37747.32706883889,242125.08922704495,1.0,242125.08922704495,2572.9828416812493
34,1.15,0.0595,37599.13352954896,2510.9462348187394,37599.13352954896,241028.5533244593,1.0,241028.5533244593,2510.9462348187394
35,1.15,0.061249999999999985,37448.38790982343,2448.753380026633,37448.38790982343,239907.94772340427,1.0,239907.94772340427,2448.753380026633
36,1.15,0.063,37294.868355888655,2386.373281558328,37294.868355888655,238761.44643535718,1.0,238761.44643535718,2386.373281558328
37,1.15,0.06474999999999999,37138.32249494188,2323.768949692984,37138.32249494188,237586.96407588644,1.0,237586.96407588644,2323.768949692984
38,1.15,0.06649999999999999,36978.46148077788,2260.896380420003,36978.46148077788,236382.10558421933,1.0,236382.10558421933,2260.896380420003
39,1.15,0.06824999999999999,36814.95279543839,2197.7034190996505,36814.95279543839,235144.1054458941,1.0,235144.1054458941,2197.7034190996505
41,1.15,0.06999999999999999,36647.41156114488,2134.1285209941993,36647.41156114488,233869.75435838176,1.0,233869.75435838176,2134.1285209941993
40,1.15,0.07175,36475.39008013645,2070.0994376233966,36475.39008013645,232555.310979354,1.0,232555.310979354,2070.0994376233966
42,1.15,0.0735,36298.365284690495,2005.531881707876,36298.365284690495,231196.39611262237,1.0,231196.39611262237,2005.531881707876
43,1.15,0.07525,36115.72375028182,1940.3282577514392,36115.72375028182,229787.86645968,1.0,229787.86645968,1940.3282577514392
44,1.15,0.07699999999999999,35926.743909125886,1874.3765933552152,35926.743909125886,228323.6649622536,1.0,228323.6649622536,1874.3765933552152
45,1.15,0.07874999999999999,35730.57511087576,1807.5498717814214,35730.57511087576,226796.6448856381,1.0,226796.6448856381,1807.5498717814214
46,1.15,0.08049999999999999,35526.21322907939,1739.7060525262248,35526.21322907939,225198.36529367996,1.0,225198.36529367996,1739.7060525262248
47,1.15,0.08224999999999999,35312.47263017072,1670.6891758136853,35312.47263017072,223518.85665449727,1.0,223518.85665449727,1670.6891758136853
48,1.15,0.08399999999999999,35087.95453841484,1600.3320776409116,35087.95453841484,221746.35727267526,1.0,221746.35727267526,1600.3320776409116
49,1.15,0.08574999999999999,34851.012185658845,1528.4613859934586,34851.012185658845,219867.02442112702,1.0,219867.02442112702,1528.4613859934586
50,1.15,0.0875,34599.71367483854,1454.905605584425,34599.71367483854,217864.62884521586,1.0,217864.62884521586,1454.905605584425
51,1.15,0.08925,34331.80425486064,1379.5071881407266,34331.80425486064,215720.24811729832,1.0,215720.24811729832,1379.5071881407266
52,1.15,0.091,34044.670727868615,1302.1394610716127,34044.670727868615,213411.9833617081,1.0,213411.9833617081,1302.1394610716127
53,1.15,0.09275,33735.311968883485,1222.7290505185024,33735.311968883485,210914.73498531934,1.0,210914.73498531934,1222.7290505185024
60,1.15,0.0945,33400.32092675124,1141.2838591450834,33400.32092675124,208200.08532259535,1.0,208200.08532259535,1141.2838591450834
61,1.15,0.09625,33035.88475059036,1057.9256165033917,33035.88475059036,205236.34742385265,1.0,205236.34742385265,1057.9256165033917
63,1.15,0.098,32637.81041930448,972.9244398584692,32637.81041930448,201988.8458689572,1.0,201988.8458689572,972.9244398584692
62,1.15,0.09975,32201.582821747783,886.7308128542427,32201.582821747783,198420.49209752496,1.0,198420.49209752496,886.7308128542427
64,1.15,0.1015,31722.459907851735,799.9982752382823,31722.459907851735,194492.69698908261,1.0,194492.69698908261,799.9982752382823
65,1.15,0.10325,31195.604682834903,713.5886477203151,31195.604682834903,190166.6220140688,1.0,190166.6220140688,713.5886477203151
54,1.15,0.10499999999999997,30616.24630882473,628.5518099443658,30616.24630882473,185404.7062739645,1.0,185404.7062739645,628.5518099443658
55,1.15,0.10674999999999997,29979.853184720534,546.0748718134607,29979.853184720534,180172.32737688188,1.0,180172.32737688188,546.0748718134607
56,1.15,0.1085,29282.291518761773,467.4013337853892,29282.291518761773,174439.37687287744,1.0,174439.37687287744,467.4013337853892
57,1.15,0.11025,28519.936386286583,393.72854865601096,28519.936386286583,168181.48140750162,1.0,168181.48140750162,393.72854865601096
58,1.15,0.112,27689.70129638792,326.09909823652697,27689.70129638792,161380.60414219333,1.0,161380.60414219333,326.09909823652697
59,1.15,0.11375,26788.95814780371,265.3055688071307,26788.95814780371,154024.83077215642,1.0,154024.83077215642,265.3055688071307
66,1.15,0.1155,25815.33092484106,211.82651021616874,25815.33092484106,146107.27387187706,1.0,146107.27387187706,211.82651021616874
67,1.15,0.11725,24766.360010626344,165.8042047668097,24766.360010626344,137624.19405000872,1.0,137624.19405000872,165.8042047668097
68,1.15,0.11900000000000001,23639.045305589818,127.06480084150527,23639.045305589818,128572.61185405836,1.0,128572.61185405836,127.06480084150527
69,1.15,0.12074999999999997,22429.283146361024,95.17209144375386,22429.283146361024,118947.87402091944,1.0,118947.87402091944,95.17209144375386
70,1.15,0.12249999999999997,21131.217291262587,69.50070756727101,21131.217291262587,108741.90964067947,1.0,108741.90964067947,69.50070756727101
71,1.15,0.12425,19736.540976625758,49.313715169101435,19736.540976625758,97943.45076701274,1.0,97943.45076701274,49.313715169101435
72,1.15,0.126,18233.848954680332,33.83253908844163,18233.848954680332,86542.69183005966,1.0,86542.69183005966,33.83253908844163
73,1.15,0.12774999999999995,16608.32667127792,22.29177010170636,16608.32667127792,74545.47557219924,1.0,74545.47557219924,22.29177010170636
74,1.15,0.12949999999999998,14842.565141617511,13.975829842966757,14842.565141617511,62007.24446134168,1.0,62007.24446134168,13.975829842966757
77,1.15,0.13124999999999998,12920.468657012398,8.237563407759186,12920.468657012398,49104.6692875214,1.0,49104.6692875214,8.237563407759186
76,1.15,0.13299999999999998,10838.40583001333,4.5006996186165305,10838.40583001333,36263.06578746382,1.0,36263.06578746382,4.5006996186165305
75,1.15,0.13474999999999998,8629.338740443049,2.2508085318168582,8629.338740443049,24303.929411804398,1.0,24303.929411804398,2.2508085318168582
78,1.15,0.13649999999999998,6397.671118721897,1.0268389154065944,6397.671118721897,14392.378476482087,1.0,14392.378476482087,1.0268389154065944
79,1.15,0.13824999999999998,5958.781348558611,0.999606801999178,5958.781348558611,12767.279178581664,1.0,12767.279178581664,0.999606801999178
80,1.15,0.14,5940.149708771126,0.9996519091365124,5940.149708771126,12726.59001327679,1.0,12726.59001327679,0.9996519091365124
81,1.15,0.14175,5923.406948325622,0.9998765297941824,5923.406948325622,12692.14989780211,1.0,12692.14989780211,0.9998765297941824
82,1.15,0.1435,5906.085437223218,0.9998359335271788,5906.085437223218,12655.321852553665,1.0,12655.321852553665,0.9998359335271788
83,1.15,0.14525,5888.93523209418,0.9998100724813428,5888.93523209418,12618.855520468698,1.0,12618.855520468698,0.9998100724813428
84,1.15,0.147,5871.664371907606,0.9996915742495109,5871.664371907606,12581.691740246148,1.0,12581.691740246148,0.9996915742495109
85,1.15,0.14875,5854.830049562745,0.9996873035557916,5854.830049562745,12545.864553436866,1.0,12545.864553436866,0.9996873035557916
86,1.15,0.1505,5837.970106969321,0.9996267533279708,5837.970106969321,12509.695144964588,1.0,12509.695144964588,0.9996267533279708
87,1.15,0.15225,5821.952565068091,0.9998329991104746,5821.952565068091,12476.341536394035,1.0,12476.341536394035,0.9998329991104746
89,1.15,0.15399999999999994,5805.549691185544,0.9998506799709708,5805.549691185544,12441.345871719324,1.0,12441.345871719324,0.9998506799709708
88,1.15,0.15574999999999994,5788.481446970226,0.9995752640048492,5788.481446970226,12403.701846345924,1.0,12403.701846345924,0.9995752640048492
90,1.15,0.15749999999999995,5772.314908323947,0.9995910371184776,5772.314908323947,12369.096866353886,1.0,12369.096866353886,0.9995910371184776
91,1.15,0.15924999999999995,5756.152472107391,0.9995642828471776,5756.152472107391,12334.278887937995,1.0,12334.278887937995,0.9995642828471776
92,1.15,0.16099999999999998,5740.2539198002405,0.9995925907674668,5740.2539198002405,12300.191855774276,1.0,12300.191855774276,0.9995925907674668
93,1.15,0.16274999999999998,5724.496554307591,0.9996307605319452,5724.496554307591,12266.39472527531,1.0,12266.39472527531,0.9996307605319452
94,1.15,0.16449999999999998,5709.5807706143005,0.9999421436151544,5709.5807706143005,12235.418576984453,1.0,12235.418576984453,0.9999421436151544
95,1.15,0.16624999999999998,5694.054069291292,0.999982690710869,5694.054069291292,12202.022218174629,1.0,12202.022218174629,0.999982690710869
98,1.15,0.16799999999999998,5678.427752692317,0.9999441802395456,5678.427752692317,12168.057953327676,1.0,12168.057953327676,0.9999441802395456
96,1.15,0.16974999999999998,5662.25422223265,0.9996582645679896,5662.25422223265,12131.920001699558,1.0,12131.920001699558,0.9996582645679896
97,1.15,0.1715,5646.998162633544,0.9996768260910822,5646.998162633544,12098.885285339666,1.0,12098.885285339666,0.9996768260910822
99,1.15,0.17325,5631.509504143835,0.9995673074338915,5631.509504143835,12064.816904398464,1.0,12064.816904398464,0.9995673074338915
2,1.1712121212121211,0.0,41886.621610722694,4552.407106952502,41886.621610722694,270117.3861165821,1.0,270117.3861165821,4552.407106952502
13,1.1712121212121211,0.0017499999999999998,41768.334861750016,4491.814129462177,41768.334861750016,269397.33596745104,1.0,269397.33596745104,4491.814129462177
3,1.1712121212121211,0.0035,41650.01894946583,4431.218505449847,41650.01894946583,268671.5803144323,1.0,268671.5803144323,4431.218505449847
10,1.1712121212121211,0.00525,41531.63244511286,4370.620088509818,41531.63244511286,267939.921125037,1.0,267939.921125037,4370.620088509818
6,1.1712121212121211,0.006999999999999999,41413.133723345534,4310.01871809053,41413.133723345534,267202.152648683,1.0,267202.152648683,4310.01871809053
14,1.1712121212121211,0.008749999999999999,41294.48087014086,4249.414217129171,41294.48087014086,266458.0609442378,1.0,266458.0609442378,4249.414217129171
5,1.1712121212121211,0.0105,41175.63158835206,4188.806389188681,41175.63158835206,265707.4233689938,1.0,265707.4233689938,4188.806389188681
11,1.1712121212121211,0.01225,41056.54310020393,4128.195014985743,41056.54310020393,264950.0080245325,1.0,264950.0080245325,4128.195014985743
4,1.1712121212121211,0.014,40937.17204595436,4067.5798481736792,40937.17204595436,264185.5731542145,1.0,264185.5731542145,4067.5798481736792
15,1.1712121212121211,0.01575,40817.47437785777,4006.960610213897,40817.47437785777,263413.8664861443,1.0,263413.8664861443,4006.960610213897
1,1.1712121212121211,0.017499999999999998,40697.40524844741,3946.336984132331,40697.40524844741,262634.6245143991,1.0,262634.6245143991,3946.336984132331
9,1.1712121212121211,0.01925,40576.91889201598,3885.70860691281,40576.91889201598,261847.57171004036,1.0,261847.57171004036,3885.70860691281
0,1.1712121212121211,0.021,40455.9684979972,3825.075060224739,40455.9684979972,261052.41965185732,1.0,261052.41965185732,3825.075060224739
12,1.1712121212121211,0.02275,40334.50607473689,3764.435859116507,40334.50607473689,260248.86606492414,1.0,260248.86606492414,3764.435859116507
7,1.1712121212121211,0.0245,40212.48230187972,3703.790438226609,40212.48230187972,259436.59375274944,1.0,259436.59375274944,3703.790438226609
8,1.1712121212121211,0.02625,40089.84636927189,3643.1381349681133,40089.84636927189,258615.2694060005,1.0,258615.2694060005,3643.1381349681133
17,1.1712121212121211,0.028,39966.54579988436,3582.478169026779,39966.54579988436,257784.54226736692,1.0,257784.54226736692,3582.478169026779
16,1.1712121212121211,0.02975,39842.52625377168,3521.809617373728,39842.52625377168,256944.04262794304,1.0,256944.04262794304,3521.809617373728
20,1.1712121212121211,0.0315,39717.73130948163,3461.1313838281035,39717.73130948163,256093.38012538696,1.0,256093.38012538696,3461.1313838281035
18,1.1712121212121211,0.033249999999999995,39592.10221859402,3400.442162005673,39592.10221859402,255232.1418078222,1.0,255232.1418078222,3400.442162005673
19,1.1712121212121211,0.035,39465.57762815931,3339.7403902541228,39465.57762815931,254359.88991973945,1.0,254359.88991973945,3339.7403902541228
21,1.1712121212121211,0.03675,39338.093264694886,3279.024196895157,39338.093264694886,253476.1593566701,1.0,253476.1593566701,3279.024196895157
22,1.1712121212121211,0.038499999999999986,39209.581572023846,3218.291333764294,39209.581572023846,252580.4547237753,1.0,252580.4547237753,3218.291333764294
23,1.1712121212121211,0.04025,39079.97129355856,3157.5390956511237,39079.97129355856,251672.24691917247,1.0,251672.24691917247,3157.5390956511237
40,1.1712121212121211,0.042,38949.18698755785,3096.7642227919814,38949.18698755785,250750.9691452664,1.0,250750.9691452664,3096.7642227919814
41,1.1712121212121211,0.04375,38817.14846134233,3035.9627830435493,38817.14846134233,249816.01222975503,1.0,249816.01222975503,3035.9627830435493
44,1.1712121212121211,0.0455,38683.770107327335,2975.130029766612,38683.770107327335,248866.71911150357,1.0,248866.71911150357,2975.130029766612
43,1.1712121212121211,0.047249999999999986,38548.96011989918,2914.2602307687,38548.96011989918,247902.37831400058,1.0,247902.37831400058,2914.2602307687
47,1.1712121212121211,0.049,38412.619567465226,2853.346462894101,38412.619567465226,246922.21618935448,1.0,246922.21618935448,2853.346462894101
42,1.1712121212121211,0.05075,38274.64128826419,2792.380366014498,38274.64128826419,245925.38766717212,1.0,245925.38766717212,2792.380366014498
45,1.1712121212121211,0.052499999999999984,38134.90857151462,2731.3518492821013,38134.90857151462,244910.9651833893,1.0,244910.9651833893,2731.3518492821013
46,1.1712121212121211,0.054249999999999986,37993.29357694988,2670.2487415882692,37993.29357694988,243877.92539201915,1.0,243877.92539201915,2670.2487415882692
24,1.1712121212121211,0.056,37849.65543543868,2609.0563772799223,37849.65543543868,242825.1331753901,1.0,242825.1331753901,2609.0563772799223
25,1.1712121212121211,0.05775,37703.83796089721,2547.7571074106163,37703.83796089721,241751.32236302173,1.0,241751.32236302173,2547.7571074106163
26,1.1712121212121211,0.0595,37555.666888683765,2486.3297262757087,37555.666888683765,240655.0724427587,1.0,240655.0724427587,2486.3297262757087
27,1.1712121212121211,0.061249999999999985,37404.946537763295,2424.748802907337,37404.946537763295,239534.78039709726,1.0,239534.78039709726,2424.748802907337
28,1.1712121212121211,0.063,37251.45577275384,2362.983907882173,37251.45577275384,238388.6266197566,1.0,238388.6266197566,2362.983907882173
29,1.1712121212121211,0.06474999999999999,37094.94311722423,2300.998727657653,37094.94311722423,237214.5336601704,1.0,237214.5336601704,2300.998727657653
30,1.1712121212121211,0.06649999999999999,36935.12084113863,2238.750062317024,36935.12084113863,236010.116305636,1.0,236010.116305636,2238.750062317024
31,1.1712121212121211,0.06824999999999999,36771.65781327189,2176.1867089365087,36771.65781327189,234772.6212439693,1.0,234772.6212439693,2176.1867089365087
32,1.1712121212121211,0.06999999999999999,36604.170874362455,2113.24824297697,36604.170874362455,233498.85425956929,1.0,233498.85425956929,2113.24824297697
33,1.1712121212121211,0.07175,36432.214450173415,2049.8637257545543,36432.214450173415,232185.09261592556,1.0,232185.09261592556,2049.8637257545543
34,1.1712121212121211,0.0735,36255.2680881797,1985.9503892615674,36255.2680881797,230826.97999203054,1.0,230826.97999203054,1985.9503892615674
35,1.1712121212121211,0.07525,36072.721571939524,1921.4123830625574,36072.721571939524,229419.40111008825,1.0,229419.40111008825,1921.4123830625574
36,1.1712121212121211,0.07699999999999999,35883.85725076811,1856.1397148889168,35883.85725076811,227956.33308307308,1.0,227956.33308307308,1856.1397148889168
37,1.1712121212121211,0.07874999999999999,35687.829230548865,1790.0075804689518,35687.829230548865,226430.67062369335,1.0,226430.67062369335,1790.0075804689518
38,1.1712121212121211,0.08049999999999999,35483.639121188055,1722.876362454297,35483.639121188055,224834.0227386236,1.0,224834.0227386236,1722.876362454297
39,1.1712121212121211,0.08224999999999999,35270.108151031214,1654.592685166489,35270.108151031214,223156.4795909796,1.0,223156.4795909796,1654.592685166489
49,1.1712121212121211,0.08399999999999999,35045.845670260685,1584.9920401081738,35045.845670260685,221386.35012775788,1.0,221386.35012775788,1584.9920401081738
48,1.1712121212121211,0.08574999999999999,34809.2144138186,1513.9036388777786,34809.2144138186,219509.8741864952,1.0,219509.8741864952,1513.9036388777786
50,1.1712121212121211,0.0875,34558.293425397904,1441.1582855590634,34558.293425397904,217510.91751589754,1.0,217510.91751589754,1441.1582855590634
51,1.1712121212121211,0.08925,34290.84030161667,1366.6001513496026,34290.84030161667,215370.6648545049,1.0,215370.6648545049,1366.6001513496026
52,1.1712121212121211,0.091,34004.25542679205,1290.1033153219971,34004.25542679205,213067.33514863183,1.0,213067.33514863183,1290.1033153219971
53,1.1712121212121211,0.09275,33695.55211706398,1211.5937105018234,33695.55211706398,210575.9540138979,1.0,210575.9540138979,1211.5937105018234
54,1.1712121212121211,0.0945,33361.337976760755,1131.0765602324702,33361.337976760755,207868.23077769027,1.0,207868.23077769027,1131.0765602324702
55,1.1712121212121211,0.09625,32997.814052988746,1048.6683791637518,32997.814052988746,204912.598829384,1.0,204912.598829384,1048.6683791637518
79,1.1712121212121211,0.098,32600.79913677249,964.6310731882097,32600.79913677249,201674.48491332945,1.0,201674.48491332945,964.6310731882097
82,1.1712121212121211,0.09975,32165.78618717256,879.4036813671362,32165.78618717256,198116.87011780887,1.0,198116.87011780887,879.4036813671362
80,1.1712121212121211,0.1015,31688.035617251837,793.6252102701361,31688.035617251837,194201.1863419574,1.0,194201.1863419574,793.6252102701361
83,1.1712121212121211,0.10325,31162.70544428359,708.1405227747248,31162.70544428359,189888.5515890684,1.0,189888.5515890684,708.1405227747248
84,1.1712121212121211,0.10499999999999997,30585.010904633436,623.9813568921232,30585.010904633436,185141.2843595611,1.0,185141.2843595611,623.9813568921232
86,1.1712121212121211,0.10674999999999997,29950.396794736356,542.317229088674,29950.396794736356,179924.55852255234,1.0,179924.55852255234,542.317229088674
85,1.1712121212121211,0.1085,29254.69639660226,464.37655789359945,29254.69639660226,174207.98241510527,1.0,174207.98241510527,464.37655789359945
87,1.1712121212121211,0.11025,28494.24414895627,391.3459229503205,28494.24414895627,167966.83482005348,1.0,167966.83482005348,391.3459229503205
56,1.1712121212121211,0.112,27665.90797514477,324.2626508554152,27665.90797514477,161182.6914137505,1.0,161182.6914137505,324.2626508554152
57,1.1712121212121211,0.11375,26767.012730576884,263.91991673360064,26767.012730576884,153843.2424216147,1.0,153843.2424216147,263.91991673360064
58,1.1712121212121211,0.1155,25795.13748817775,210.80209585596924,25795.13748817775,145941.2298135637,1.0,145941.2298135637,210.80209585596924
59,1.1712121212121211,0.11725,24747.782872942265,165.0612023646261,24747.782872942265,137472.5969628317,1.0,137472.5969628317,165.0612023646261
60,1.1712121212121211,0.11900000000000001,23621.91613306459,126.53534931046259,23621.91613306459,128434.12082704945,1.0,128434.12082704945,126.53534931046259
61,1.1712121212121211,0.12074999999999997,22413.40874993871,94.80090808920649,22413.40874993871,118820.98941761132,1.0,118820.98941761132,94.80090808920649
62,1.1712121212121211,0.12249999999999997,21116.38702348636,69.24442582428256,21116.38702348636,108625.06304104494,1.0,108625.06304104494,69.24442582428256
63,1.1712121212121211,0.12425,19722.53319079299,49.13941375450194,19722.53319079299,97835.10097526199,1.0,97835.10097526199,49.13941375450194
64,1.1712121212121211,0.126,18220.437049236054,33.71590872216594,18220.437049236054,86441.44051629098,1.0,86441.44051629098,33.71590872216594
66,1.1712121212121211,0.12774999999999995,16595.28727189304,22.2152563126108,16595.28727189304,74450.23696806817,1.0,74450.23696806817,22.2152563126108
65,1.1712121212121211,0.12949999999999998,14829.695081975127,13.926957862025413,14829.695081975127,61917.5343420396,1.0,61917.5343420396,13.926957862025413
68,1.1712121212121211,0.13124999999999998,12907.625163156848,8.207536159527374,12907.625163156848,49021.09888181226,1.0,49021.09888181226,8.207536159527374
67,1.1712121212121211,0.13299999999999998,10825.593536707409,4.483284652204688,10825.593536707409,36188.0127097418,1.0,36188.0127097418,4.483284652204688
69,1.1712121212121211,0.13474999999999998,8616.854248988215,2.2415082653550877,8616.854248988215,24241.764958296688,1.0,24241.764958296688,2.2415082653550877
70,1.1712121212121211,0.13649999999999998,6386.2174640910025,1.0223679554042793,6386.2174640910025,14347.625654397914,1.0,14347.625654397914,1.0223679554042793
71,1.1712121212121211,0.13824999999999998,5959.577577699268,0.9999137781309992,5959.577577699268,12770.202631198124,1.0,12770.202631198124,0.9999137781309992
72,1.1712121212121211,0.14,5940.464990926987,0.9997681056596098,5940.464990926987,12727.742418959773,1.0,12727.742418959773,0.9997681056596098
73,1.1712121212121211,0.14175,5922.785083864469,0.9996471726455513,5922.785083864469,12689.879096199993,1.0,12689.879096199993,0.9996471726455513
74,1.1712121212121211,0.1435,5906.508692445395,0.9999922671288322,5906.508692445395,12656.866103876704,1.0,12656.866103876704,0.9999922671288322
75,1.1712121212121211,0.14525,5889.054395036128,0.9998541422928324,5889.054395036128,12619.28987944929,1.0,12619.28987944929,0.9998541422928324
76,1.1712121212121211,0.147,5871.3036807541175,0.9995580252117012,5871.3036807541175,12580.378289520431,1.0,12580.378289520431,0.9995580252117012
77,1.1712121212121211,0.14875,5855.065965115888,0.9997747763076842,5855.065965115888,12546.722895630679,1.0,12546.722895630679,0.9997747763076842
78,1.1712121212121211,0.1505,5838.72391004085,0.9999066250847306,5838.72391004085,12512.435303342229,1.0,12512.435303342229,0.9999066250847306
81,1.1712121212121211,0.15225,5821.8940894716525,0.9998112587987924,5821.8940894716525,12476.129158034091,1.0,12476.129158034091,0.9998112587987924
88,1.1712121212121211,0.15399999999999994,5805.873154857546,0.9999711048299028,5805.873154857546,12442.519647845704,1.0,12442.519647845704,0.9999711048299028
